speaker_id,speaker_number,speaker_sex,language,language_variety,filename,segment_start,segment_end,duration,timepoint,textgrid_label,segment_type,vowel_quality,phonation,vowel_nasality,tone_contour,number_of_tone_targets,tone_category,language_specific_tone,consonant_aspiration,consonant_nasality,strF0,sF0,pF0,shrF0,sF1,sB1,sF2,sB2,sF3,sB3,sF4,sB4,pF1,pF2,pF3,pF4,H1u,H1c,H2u,H2c,H4u,H4c,A1u,A1c,A2u,A2c,A3u,A3c,H1H2u,H1H2c,H2H4u,H2H4c,H1A1u,H1A1c,H1A2u,H1A2c,H1A3u,H1A3c,Energy,HNR05,HNR15,HNR25,HNR35,CPP,SHR,tone_misc,CQ,CQ_H,CQ_HT,CQ_PM,min_Vel,min_Vel_Time,peak_Vel,peak_Vel_Time,SQ2_SQ1,SQ4_SQ3,ratio,LPhon,SQ,token_id
Zapotec_M3,3,M,Zapotec,San Juan Guelavia Zapotec,speaker3M_eB17_1,10.0,267.845,257.845,5,eB17,Vowel,e,Breathy,Oral,31.0,2.0,Mid,,Unaspirated,,155.217,155.081,156.043,156.216,474.832,55.338,2023.376,87.21,2557.953,153.52,3866.11,186.142,438.496,2230.106,3608.651,4120.614,2.926,1.891,6.705,1.663,4.877,1.058,14.084,-8.176,5.951,0.176,1.343,-4.743,-3.778,0.228,1.828,0.605,-11.158,10.067,-3.025,1.714,1.583,6.633,0.44,55.096,58.805,54.846,53.225,30.07,0.0,Sfall,0.566,0.521,0.601,0.546,-621.297,141.429,1476.211,137.892,0.749,2.196,0.341,Zapotec-Breathy,0.341074681238616,-1789487147015758387
Zapotec_M3,3,M,Zapotec,San Juan Guelavia Zapotec,speaker3M_eB18,10.0,109.073,99.073,5,eB18,Vowel,e,Breathy,Oral,31.0,2.0,Mid,,Unaspirated,,178.897,177.644,184.381,179.946,512.011,57.363,1758.242,90.278,2256.133,158.82,3750.851,201.759,1267.603,2042.405,3694.003,,3.024,1.696,9.865,2.984,-1.696,-2.665,11.835,-10.371,5.6,-3.681,1.905,-5.939,-6.841,-1.288,11.561,5.649,-8.81,12.067,-2.576,5.377,1.119,7.635,0.643,46.721,49.371,43.457,42.786,25.768,0.0,Sfall,0.602,0.574,0.636,0.406,-568.042,60.54,1323.395,58.248,0.829,1.612,0.514,Zapotec-Breathy,0.514267990074442,4741418992351550938
Zapotec_M3,3,M,Zapotec,San Juan Guelavia Zapotec,speaker3M_eB18_1,10.0,123.045,113.045,5,eB18,Vowel,e,Breathy,Oral,31.0,2.0,Mid,,Unaspirated,,154.555,154.619,160.119,155.945,486.401,57.809,1804.745,105.512,2428.9,143.654,3777.2,143.862,543.038,2054.177,2963.47,3876.156,-0.853,-1.9,3.571,-1.505,2.039,-2.27,12.658,-9.892,-0.64,-9.194,-6.855,-11.662,-4.425,-0.395,1.533,0.765,-13.511,7.993,-0.213,7.293,6.002,9.761,0.25,44.569,45.981,41.273,41.265,23.394,0.0,Sfall,0.568,0.535,0.588,0.539,-580.092,68.715,1429.6,65.181,0.635,2.086,0.304,Zapotec-Breathy,0.304410354745925,-4677293824474546841
Zapotec_M3,3,M,Zapotec,San Juan Guelavia Zapotec,speaker3M_eB20_1,10.0,120.505,110.505,5,eB20,Vowel,e,Breathy,Oral,31.0,2.0,Mid,,Unaspirated,,164.872,165.743,169.788,166.673,502.866,45.904,1836.286,69.594,2440.872,115.978,3794.53,143.033,759.658,2131.593,3021.441,3902.392,3.33,2.227,8.156,2.741,3.473,0.056,16.665,-5.733,7.927,-0.542,2.984,-2.517,-4.826,-0.514,4.683,2.685,-13.335,7.96,-4.598,2.769,0.346,4.744,0.762,48.368,48.985,42.033,39.067,24.684,0.0,Sfall,0.59,0.545,0.6,0.56,-640.019,67.71,1574.186,64.272,0.848,2.103,0.403,Zapotec-Breathy,0.403233475986686,2291144076172012581
Zapotec_M3,3,M,Zapotec,San Juan Guelavia Zapotec,speaker3M_eB30,10.0,142.098,132.098,5,eB30,Vowel,e,Breathy,Oral,31.0,2.0,Mid,,Unaspirated,,175.208,175.217,181.099,175.99,532.565,71.327,1934.83,399.129,2410.931,342.701,3832.22,221.026,626.065,2252.27,3822.817,5087.272,9.223,8.062,13.648,7.874,9.032,6.264,18.971,-3.506,5.507,-3.059,6.755,-1.703,-4.425,0.188,4.615,1.61,-9.748,11.569,3.716,11.121,2.468,9.765,1.919,36.057,37.563,33.278,32.154,27.122,0.0,Sfall,0.586,0.495,0.584,0.572,-775.596,77.986,1979.683,74.639,1.102,2.077,0.531,Zapotec-Breathy,0.530572941742898,-8197846897879393921
Zapotec_M3,3,M,Zapotec,San Juan Guelavia Zapotec,speaker3M_eB30_1,10.0,145.908,135.908,5,eB30,Vowel,e,Breathy,Oral,31.0,2.0,Mid,,Unaspirated,,167.381,167.593,173.318,168.881,503.31,54.817,1938.169,129.533,2469.231,180.966,3853.884,126.101,527.573,2219.515,3881.635,4214.526,7.964,6.815,12.569,6.846,6.301,3.785,18.798,-3.447,8.236,0.827,6.223,-0.801,-4.604,-0.031,6.267,3.061,-10.834,10.264,-0.271,5.988,1.742,7.616,1.573,36.277,39.102,34.575,33.333,26.234,0.0,Sfall,0.57,0.487,0.571,0.449,-675.798,79.288,1733.535,76.544,1.12,1.955,0.572,Zapotec-Breathy,0.572890025575448,-3378500395868220249
Zapotec_M3,3,M,Zapotec,San Juan Guelavia Zapotec,speaker3M_eC39_1,10.0,161.692,151.692,5,eC39,Vowel,e,Creaky,Oral,51.0,2.0,Big,,Unaspirated,,147.326,146.64,146.74,147.237,445.768,63.925,2204.618,163.281,2688.572,204.61,4038.844,514.501,453.994,2412.551,3270.448,5663.937,-5.986,-6.891,-3.809,-8.125,-5.558,-13.008,-1.635,-23.902,-8.886,-13.048,-10.443,-17.533,-2.177,1.234,1.749,4.883,-4.351,17.011,2.9,6.157,4.457,10.642,0.052,33.613,42.128,41.068,40.393,20.413,0.098,Lfall,0.475,0.458,0.512,0.443,-422.566,87.614,858.251,84.574,0.647,1.679,0.384,Zapotec-Creaky,0.385348421679571,1505400600147323141
Zapotec_M3,3,M,Zapotec,San Juan Guelavia Zapotec,speaker3M_eC40,10.0,301.641,291.641,5,eC40,Vowel,e,Creaky,Oral,51.0,2.0,Big,,Unaspirated,,171.887,172.517,170.134,172.188,495.161,45.597,2058.831,98.302,2557.98,196.155,3926.17,194.632,523.465,2252.576,3273.652,4192.361,8.258,7.093,13.583,7.74,2.612,0.715,18.257,-3.957,7.438,1.699,4.518,-2.591,-5.325,-0.647,10.971,7.025,-9.999,11.051,0.819,5.394,3.739,9.685,1.207,51.971,57.142,53.141,50.571,29.807,0.0,Lfall,0.525,0.472,0.535,0.416,-735.86,156.71,1859.788,154.3,0.761,2.177,0.35,Zapotec-Creaky,0.349563619660083,-701953762906654640
Zapotec_M3,3,M,Zapotec,San Juan Guelavia Zapotec,speaker3M_eC40_1,10.0,270.324,260.324,5,eC40,Vowel,e,Creaky,Oral,51.0,2.0,Big,,Unaspirated,,165.596,165.592,165.385,166.362,484.338,37.458,2018.77,107.205,2609.126,200.076,3931.418,184.539,511.913,2190.142,3066.924,4235.316,6.328,5.181,11.285,5.55,1.701,-0.407,16.946,-5.211,2.584,-3.235,-2.59,-7.199,-4.957,-0.37,9.583,5.958,-10.618,10.393,3.744,8.416,8.918,12.38,0.846,58.101,63.407,60.263,58.592,31.254,0.0,Lfall,0.574,0.492,0.58,0.418,-537.783,141.318,1703.006,138.79,0.876,2.278,0.384,Zapotec-Creaky,0.384547848990342,8444335047845162855
Zapotec_M3,3,M,Zapotec,San Juan Guelavia Zapotec,speaker3M_eM3,10.0,251.814,241.814,5,eM3,Vowel,e,Modal,Oral,55.0,1.0,High,,Unaspirated,,180.618,180.714,184.154,181.192,473.21,95.15,2006.11,74.268,2576.481,267.737,3949.196,151.748,1784.042,2864.202,3894.928,4106.338,4.101,2.584,10.492,2.053,-2.455,-0.599,4.582,-16.901,8.464,3.385,0.502,-3.995,-6.391,0.531,12.947,2.652,-0.482,19.485,-4.363,-0.802,3.599,6.579,0.467,50.861,55.688,49.414,46.63,28.416,0.0,high,0.503,0.476,0.658,0.4,-543.67,131.531,973.911,129.305,0.831,2.183,0.378,Zapotec-Modal,0.380668804397618,386148718178826442
