speaker_id,speaker_number,speaker_sex,language,language_variety,filename,segment_start,segment_end,duration,timepoint,textgrid_label,segment_type,vowel_quality,phonation,vowel_nasality,tone_contour,number_of_tone_targets,tone_category,language_specific_tone,consonant_aspiration,consonant_nasality,strF0,sF0,pF0,shrF0,sF1,sB1,sF2,sB2,sF3,sB3,sF4,sB4,pF1,pF2,pF3,pF4,H1u,H1c,H2u,H2c,H4u,H4c,A1u,A1c,A2u,A2c,A3u,A3c,H1H2u,H1H2c,H2H4u,H2H4c,H1A1u,H1A1c,H1A2u,H1A2c,H1A3u,H1A3c,Energy,HNR05,HNR15,HNR25,HNR35,CPP,SHR,tone_misc,CQ,CQ_H,CQ_HT,CQ_PM,min_Vel,min_Vel_Time,peak_Vel,peak_Vel_Time,SQ2_SQ1,SQ4_SQ3,ratio,LPhon,SQ,token_id
Miao_M3,3,M,Miao,Black Miao,liuyongda_m3_45,983.853,1346.969,363.116,5,cja44_01,Vowel,a,Modal,Oral,44.0,1.0,High,44,Unaspirated,Oral,188.935,188.67,,188.818,709.815,184.857,1333.021,65.247,2671.733,114.604,3448.584,334.27,,,,,20.034,19.205,19.46,15.771,27.583,7.97,27.512,1.001,27.674,7.28,16.787,19.267,0.574,3.434,-8.123,7.801,-7.478,18.225,-7.64,11.925,3.247,-0.062,23.572,43.393,30.937,29.398,25.413,25.334,0.596,High,0.542,0.488,0.544,0.487,-207.569,1167.19,597.046,1164.609,1.259,2.027,0.622,Miao-Modal,0.621114948199309,-3813795649591167450
Miao_M3,3,M,Miao,Black Miao,liuyongda_m3_45,1872.472,2190.481,318.009,5,cja44_02,Vowel,a,Modal,Oral,44.0,1.0,High,44,Unaspirated,Oral,180.979,181.036,,,733.893,42.915,1384.658,190.542,2674.368,90.86,3760.831,573.412,,,,,16.37,15.664,17.447,14.362,33.473,6.992,33.472,6.542,21.42,0.74,20.986,21.321,-1.077,1.301,-16.026,7.37,-17.102,9.139,-5.05,14.924,-4.617,-5.657,39.83,33.082,27.547,27.343,25.118,26.169,0.455,High,0.563,0.489,0.541,0.486,-200.134,2033.316,625.738,2030.625,1.432,2.211,0.649,Miao-Modal,0.647670737222976,5559294949361062314
Miao_M3,3,M,Miao,Black Miao,liuyongda_m3_46,979.681,1252.479,272.798,5,cjha55_01,Vowel,a,Tense,Oral,55.0,1.0,High,55,Aspirated,Oral,208.46,208.582,,206.198,805.427,77.36,1441.461,208.155,2708.609,39.231,3582.246,487.127,,,,,18.375,17.585,16.65,13.174,31.01,6.422,31.009,3.4,17.576,-4.323,15.33,14.596,1.725,4.411,-14.36,6.752,-12.635,14.21,0.799,21.908,3.045,2.989,27.071,68.474,56.709,57.741,53.987,28.122,0.662,High,0.508,0.456,0.547,0.291,-215.158,1116.246,640.013,1114.847,1.034,1.893,0.547,Miao-Tense,0.54622292657158,3732987741748712650
Miao_M3,3,M,Miao,Black Miao,liuyongda_m3_46,1802.147,2062.73,260.583,5,cjha55_02,Vowel,a,Tense,Oral,55.0,1.0,High,55,Aspirated,Oral,198.179,198.311,,,776.128,41.929,1369.829,482.609,2763.017,62.871,3684.284,364.42,,,,,17.336,16.553,16.92,13.479,32.369,6.707,32.368,4.761,16.773,-5.428,20.341,22.414,0.417,3.074,-15.449,6.772,-15.031,11.824,0.564,21.981,-3.005,-5.861,28.91,56.597,46.674,49.868,47.245,29.268,0.438,High,0.521,0.474,0.559,0.474,-204.348,1932.891,624.627,1930.498,0.938,1.958,0.479,Miao-Tense,0.47906026557712,-2196868626007957624
Miao_M3,3,M,Miao,Black Miao,liuyongda_m3_48,1656.427,1927.733,271.306,5, tjo55_01,Vowel,o,Tense,Oral,55.0,1.0,High,55,Unaspirated,Oral,194.68,194.472,,,372.351,44.139,761.661,61.662,2554.162,139.677,3315.616,105.628,,,,,22.501,19.199,30.159,11.641,21.938,10.187,30.158,10.186,21.937,7.738,3.861,28.081,-7.658,7.558,8.221,1.453,-7.657,9.058,0.563,11.461,18.64,-8.882,18.24,48.806,52.529,57.458,52.697,26.907,0.544,High,0.553,0.519,0.589,0.492,-244.555,1794.042,656.514,1791.51,1.32,1.702,0.777,Miao-Tense,0.775558166862515,-52432793888075293
Miao_M3,3,M,Miao,Black Miao,liuyongda_m3_49,710.696,1000.092,289.396,5,ta44_01,Vowel,a,Modal,Oral,44.0,1.0,High,44,Unaspirated,Oral,174.15,174.095,,,695.03,19.02,1208.956,54.463,2693.462,66.076,3279.006,293.187,,,,,16.281,15.53,14.632,11.348,35.979,8.693,35.978,8.649,26.623,4.467,15.088,20.33,1.649,4.182,-21.347,2.655,-19.698,6.915,-10.342,11.063,1.193,-4.8,59.009,37.973,36.864,44.468,43.633,31.197,0.577,High,0.534,0.487,0.539,0.483,-224.961,857.392,637.904,854.617,1.19,2.153,0.553,Miao-Modal,0.552717138875987,6495734110072497751
Miao_M3,3,M,Miao,Black Miao,liuyongda_m3_49,2077.289,2313.093,235.804,5,ta44_02,Vowel,a,Modal,Oral,44.0,1.0,High,44,Unaspirated,Oral,166.093,165.756,,,712.529,69.432,1028.627,450.117,2681.568,85.247,3248.936,209.268,,,,,11.789,11.039,10.739,7.501,28.565,5.499,28.564,-1.88,17.11,-10.402,16.106,24.727,1.05,3.538,-17.825,2.002,-16.775,13.06,-5.322,21.441,-4.317,-13.688,17.11,40.681,34.672,38.041,34.861,28.609,0.647,High,0.531,0.464,0.557,0.258,-139.909,2196.156,539.166,2194.593,0.93,2.411,0.386,Miao-Modal,0.385732061385317,-6417708502795295007
Miao_M3,3,M,Miao,Black Miao,liuyongda_m3_52,575.413,937.583,362.17,5,ta22_01,Vowel,a,Modal,Oral,22.0,1.0,Low,22,Unaspirated,Oral,168.911,168.42,,168.608,580.683,93.525,903.895,160.637,2833.662,61.995,3256.518,209.63,,,,,17.178,16.151,15.097,10.463,30.227,12.901,29.281,2.015,23.075,-0.001,14.178,29.418,2.081,5.688,-15.13,-2.439,-12.103,14.242,-5.897,16.152,3.0,-13.268,25.283,25.549,25.238,33.999,29.491,24.362,0.115,Mid,0.516,0.421,0.456,0.392,-235.628,758.036,612.769,755.704,1.961,1.972,0.996,Miao-Modal,0.994421906693712,-5810460269966850976
Miao_M3,3,M,Miao,Black Miao,liuyongda_m3_53,4927.62,5240.34,312.72,5,ta33_02,Vowel,a,Breathy,Oral,33.0,1.0,Mid,33,Unaspirated,Oral,162.863,162.918,,162.364,747.762,82.648,1320.363,99.319,2927.864,149.982,4402.126,513.579,,,,,13.236,12.686,9.904,7.558,23.773,9.541,25.879,-2.192,21.419,-1.211,7.717,12.924,3.333,5.128,-13.869,-1.983,-12.643,14.914,-8.182,13.897,5.519,-0.238,11.949,36.693,29.994,32.933,31.496,25.558,0.0,Mid,0.498,0.402,0.484,0.234,-167.009,5084.652,467.048,5083.216,1.782,2.325,0.768,Miao-Breathy,0.766451612903226,2941800632975324320
Miao_M3,3,M,Miao,Black Miao,liuyongda_m3_54,661.08,1091.764,430.684,5,te11_01,Vowel,e,Creaky,Oral,11.0,1.0,Low,11,Unaspirated,Oral,157.231,158.361,,,649.929,77.493,1587.286,125.053,2720.031,317.443,3231.227,563.696,,,,,14.247,13.631,9.282,6.59,24.848,2.273,24.846,-0.356,19.107,3.155,16.65,17.035,4.965,7.041,-15.566,4.317,-10.599,13.992,-4.86,10.476,-2.404,-3.404,10.821,28.087,21.161,18.393,16.277,22.164,0.834,Low,0.529,0.39,0.445,0.224,-181.938,877.152,497.26,875.743,1.793,2.185,0.819,Miao-Creaky,0.820594965675057,9123632284301754722
