"speaker_id","speaker_number","speaker_sex","language","language_variety","filename","segment_start","segment_end","duration","timepoint","textgrid_label","segment_type","vowel_quality","phonation","vowel_nasality","tone_contour","number_of_tone_targets","tone_category","language_specific_tone","consonant_aspiration","consonant_nasality","strF0","sF0","pF0","shrF0","sF1","sB1","sF2","sB2","sF3","sB3","sF4","sB4","pF1","pF2","pF3","pF4","H1u","H1c","H2u","H2c","H4u","H4c","A1u","A1c","A2u","A2c","A3u","A3c","H1H2u","H1H2c","H2H4u","H2H4c","H1A1u","H1A1c","H1A2u","H1A2c","H1A3u","H1A3c","Energy","HNR05","HNR15","HNR25","HNR35","CPP","SHR","tone_misc","CQ","CQ_H","CQ_HT","CQ_PM","min_Vel","min_Vel_Time","peak_Vel","peak_Vel_Time","SQ2_SQ1","SQ4_SQ3","ratio","LPhon","SQ"
"Luchun_F3","3","F","Luchun",NA,"F3_be33_01",172.653,562.22,389.567,5,"e33","Vowel","e","Lax","Oral","33",1,"Mid","33","Unaspirated","Oral",217.986,218.075,219.15,219.521,656.311,35.698,2487.426,181.98,3201.47,277.039,4287.323,349.308,674.441,2485.182,3164.148,4265.098,19.613,18.522,22.453,17.109,22.095,18.524,35.357,12.174,21.981,16.033,18.766,13.956,-2.84,1.412,0.358,-1.415,-15.744,6.35,-2.368,2.488,0.847,4.565,60.16,50.728,43.418,43.018,37.004,28.934,0,"mid",0.584,0.508,0.779,0.397,-331.236,367.519,1054.58,365.697,0.319,2.322,0.137,"Luchun-Lax",0.137381567614126
"Luchun_F3","3","F","Luchun",NA,"F3_be33_02",150.044,550,399.956,5,"e33","Vowel","e","Lax","Oral","33",1,"Mid","33","Unaspirated","Oral",207.252,207.211,208.403,207.591,652.313,96.863,2378.406,146.987,3229.044,279.356,4299.753,282.174,673.847,2385.79,3208.349,4314.912,19.088,18.083,20.663,15.844,21.883,16.615,28.937,5.558,17.44,10.403,12.22,9.654,-1.574,2.239,-1.221,-0.771,-9.848,12.527,1.648,7.68,6.868,8.429,17.952,52.769,48.066,44.078,37.524,27.823,0,"mid",0.576,0.499,0.73,0.313,-252.063,349.627,949.381,348.118,0.347,2.359,0.147,"Luchun-Lax",0.147096227214922
"Luchun_F3","3","F","Luchun",NA,"F3_bi_31_02",175.982,525.594,349.612,5,"i_31","Vowel","i","Tense","Oral","31",2,"Mid","31","Unaspirated","Oral",175.216,175.157,176.122,175.103,343.104,47.403,2776.463,175.458,3634.07,343.754,4201.716,353.115,372.822,2806.122,3634.985,4306.034,18.061,15.459,24.2,7.909,4.211,13.525,24.198,7.484,7.411,14.836,2.756,10.966,-6.138,7.55,19.989,-5.616,-6.137,7.975,10.65,0.623,15.306,4.492,4.109,40.385,53.808,55.004,47.439,28.267,0.598,"low",0.487,0.43,0.483,0.342,-495.235,351.817,1038.632,349.861,1.387,1.711,0.839,"Luchun-Tense",0.810637054354179
"Luchun_F3","3","F","Luchun",NA,"F3_bi31_01",73.879,583.904,510.025,5,"i31","Vowel","i","Lax","Oral","31",2,"Mid","31","Unaspirated","Oral",184.164,183.97,188.722,185.89,348.739,46.582,2653.938,243.259,3388.682,243.891,4194.671,256.053,351.237,2932.274,3763.175,4815.897,23.491,20.6,23.652,9.697,-0.19,9.932,23.64,6.789,-3.832,2.45,-1.399,4.807,-0.161,10.903,23.842,-0.235,-0.149,13.812,27.323,18.15,24.89,15.793,5.594,18.494,34.192,37.35,33,19.53,0.593,"low",0.451,0.419,0.488,0.385,-349.147,330.152,770.283,328.049,0.992,1.513,0.653,"Luchun-Lax",0.655651024454726
"Luchun_F3","3","F","Luchun",NA,"F3_bi31_02",202.53,640.995,438.465,5,"i31","Vowel","i","Lax","Oral","31",2,"Mid","31","Unaspirated","Oral",169.195,168.857,171.408,170.461,322.589,77.518,2716.584,200.275,3453.474,278.431,4254.106,355.278,334.243,2821.325,3671.977,4730.862,20.849,18.098,20.775,6.44,-0.701,9.218,20.773,4.945,-1.042,6.647,-2.075,5.198,0.074,11.657,21.476,-2.778,0.076,13.153,21.891,11.45,22.924,12.9,2.706,28.138,41.688,43.121,37.572,23.077,0,"low",0.442,0.39,0.452,0.331,-482.633,422.853,1232.858,420.885,1.259,1.792,0.704,"Luchun-Lax",0.702566964285714
"Luchun_F3","3","F","Luchun",NA,"F3_bja_31_02",381.312,628.14,246.828,5,"a_31","Vowel","a","Tense","Oral","31",2,"Mid","31","Unaspirated","Oral",164.157,164.417,166.186,164.573,1001.484,235.577,1727.721,298.245,2873.559,299.227,4426.699,619.999,979.035,1750.677,3076.074,4367.322,17.139,16.806,16.951,15.569,14.38,7.718,18.802,-11.39,9.744,-13.821,3.234,-4.094,0.188,1.237,2.571,7.851,-1.663,28.215,7.395,30.627,13.905,20.9,3.566,37.607,31.435,28.612,25.718,24.207,0.213,"low",0.471,0.403,0.462,0.343,-383.481,506.46,947.363,504.367,1.594,1.928,0.828,"Luchun-Tense",0.826763485477178
"Luchun_F3","3","F","Luchun",NA,"F3_bja_33_01",347.098,636.082,288.984,5,"a_33","Vowel","a","Tense","Oral","33",1,"Mid","33","Unaspirated","Oral",168.523,168.793,169.74,168.737,992.073,91.511,1705.933,146.566,3005.344,228.189,4249.261,453.432,998.227,1760.174,3193.542,4285.28,16.655,16.308,16.707,15.267,18.291,11.311,29.155,-1.152,18.383,-5.549,8.39,3.145,-0.052,1.041,-1.584,3.957,-12.5,17.485,-1.728,21.858,8.264,13.164,18.153,43.928,35.319,32.168,28.571,26.686,0.771,"mid",0.483,0.39,0.47,0.224,-219.132,491.436,654.74,490.109,1.275,2.331,0.561,"Luchun-Tense",0.546975546975547
"Luchun_F3","3","F","Luchun",NA,"F3_bja31_01",353.937,635.83,281.893,5,"a31","Vowel","a","Lax","Oral","31",2,"Mid","31","Unaspirated","Oral",163.777,163.793,165.696,164.301,931.136,164.717,1468.254,1117.504,2936.693,466.679,3722.754,1111.853,944.552,2093.976,3039.891,4301.719,16.444,16.056,16.759,15.138,16.237,8.223,22.935,-8.145,7.487,-18.222,5.282,3.032,-0.315,0.917,0.522,6.915,-6.491,24.28,8.957,34.278,11.163,13.024,5.481,41.265,34.02,32.228,28.305,24.145,0.863,"low",0.507,0.431,0.502,0.328,-306.458,495.889,909.057,493.882,1.382,2.219,0.623,"Luchun-Lax",0.622803064443443
"Luchun_F3","3","F","Luchun",NA,"F3_bja31_02",425.045,656.846,231.801,5,"a31","Vowel","a","Lax","Oral","31",2,"Mid","31","Unaspirated","Oral",160.491,160.667,161.909,161.012,907.186,206.167,1770.978,368.505,2906.083,214.468,3904.115,1060.158,922.84,1839.753,2995.746,4573.373,17.791,17.438,15.979,14.506,15.558,8.212,20.113,-8.74,9.245,-11.683,6.385,0.145,1.812,2.932,0.421,6.294,-2.322,26.19,8.546,29.12,11.406,17.293,4.473,46.807,37.297,29.867,25.676,23.78,0,"low",0.487,0.413,0.474,0.435,-371.023,543.058,1009.893,540.346,1.589,1.97,0.808,"Luchun-Lax",0.806598984771574
"Luchun_F3","3","F","Luchun",NA,"F3_bja33_01",406.507,713.993,307.486,5,"a33","Vowel","a","Lax","Oral","33",1,"Mid","33","Unaspirated","Oral",190.657,190.767,192.035,191.352,931.149,156.652,1779.025,613.664,2837.08,188.634,4398.703,1293.095,933.22,1861.254,2888.027,4671.75,21.376,20.892,21.18,19.131,25.113,13.507,28.685,0.021,13.434,-7.825,12.201,5.354,0.196,1.762,-3.934,5.624,-7.309,20.886,7.942,28.717,9.175,15.538,18.901,44.8,36.372,34.464,31.054,26.241,0,"mid",0.488,0.419,0.498,0.354,-486.712,561.538,1291.378,559.681,1.01,1.746,0.579,"Luchun-Lax",0.578465063001146
"Luchun_F3","3","F","Luchun",NA,"F3_bja33_02",285.514,602.739,317.225,5,"a33","Vowel","a","Lax","Oral","33",1,"Mid","33","Unaspirated","Oral",184.644,184.893,185.083,184.127,939.906,233.131,1734.077,483.655,2934.431,339.364,4411.702,1037.953,933.96,1825.127,3075.242,5281.828,20.983,20.523,20.46,18.52,24.208,13.6,24.992,-3.97,11.951,-10.125,5.407,0.58,0.522,2.003,-3.748,4.92,-4.009,24.511,9.032,30.648,15.575,19.943,13.466,36.75,30.465,28.191,25.134,24.495,0.903,"mid",0.489,0.404,0.52,0.231,-494.353,444.117,1225.188,442.864,0.882,1.727,0.395,"Luchun-Lax",0.510712217718587
"Luchun_F3","3","F","Luchun",NA,"F3_bja55_01",303.758,580.312,276.554,5,"a55","Vowel","a","Lax","Oral","55",1,"High","55","Unaspirated","Oral",231.708,231.838,232.583,232.988,1071.175,773.951,1815.814,271.084,2929.447,241.723,3997.751,1631.189,900.444,1797.797,3003.91,4535.803,22.157,21.496,18.286,15.42,24.201,1.09,23.464,-5.209,15.508,-6.065,5.215,-0.877,3.871,6.076,-5.915,14.329,-1.308,26.73,6.649,27.561,16.942,22.373,10.897,48.66,39.454,34.547,31.199,25.165,0,"high",0.506,0.465,0.579,0.406,-396.279,442.611,881.092,440.862,0.594,0.711,0.311,"Luchun-Lax",0.835443037974684
"Luchun_F3","3","F","Luchun",NA,"F3_bja55_02",305.533,623.212,317.679,5,"a55","Vowel","a","Lax","Oral","55",1,"High","55","Unaspirated","Oral",218.778,219.011,218.604,219.583,1011.924,189.927,1703.131,162.069,2936.245,460.342,4503.398,767.978,943.036,1687.83,3123.467,5419.823,22.034,21.451,19.579,17.089,24.228,8.776,23.944,-5.578,16.863,-6.646,4.189,-0.086,2.455,4.362,-4.649,8.313,-1.91,27.062,5.171,28.097,17.845,21.537,13.074,42.979,34.298,32.137,29.012,25.956,0,"high",0.46,0.416,0.523,0.266,-640.729,464.49,1311.567,463.274,0.673,0.772,0.442,"Luchun-Lax",0.871761658031088
"Luchun_F3","3","F","Luchun",NA,"F3_bu_31_01",191.999,552.461,360.462,5,"u_31","Vowel","u","Tense","Oral","31",2,"Mid","31","Unaspirated","Oral",177.238,177.104,179.093,177.538,386.145,179.994,964.206,217.954,2494.981,805.141,4052.626,290.7,752.972,3331.431,4262.584,4139.187,18.763,16.395,19.789,3.833,5.987,6.778,19.781,-0.223,9.634,-2.375,-14.327,2.878,-1.026,12.562,13.802,-2.945,-1.019,16.631,9.129,18.77,33.089,13.517,2.671,25.953,33.233,37.99,39.247,22.784,0,"low",0.459,0.413,0.497,0.362,-319.894,373.577,914.343,371.527,0.813,0.907,0.313,"Luchun-Tense",0.896361631753032
"Luchun_F3","3","F","Luchun",NA,"F3_bu_31_02",174.197,523.967,349.77,5,"u_31","Vowel","u","Tense","Oral","31",2,"Mid","31","Unaspirated","Oral",173.762,173.618,175.509,174.276,396.866,161.595,918.592,285.358,3185.241,764.124,4092.059,208.541,662.082,929.244,3459.482,4115.908,16.034,13.851,18.955,5.315,6.929,5.966,18.554,-2.186,9.824,-3.42,-16.403,8.893,-2.921,8.535,12.026,-0.651,-2.52,16.078,6.21,17.271,32.437,4.957,2.137,38.614,42.105,44.726,44.484,25.137,0,"low",0.453,0.41,0.488,0.394,-313.771,350.649,924.256,348.38,0.801,1.904,0.421,"Luchun-Tense",0.420693277310924
"Luchun_F3","3","F","Luchun",NA,"F3_bu31_01",283.487,756.303,472.816,5,"u31","Vowel","u","Lax","Oral","31",2,"Mid","31","Unaspirated","Oral",171.522,171.26,174.332,172.566,420.157,193.67,975.465,458.407,2865.09,577.915,4024.431,244.65,634.735,2639.753,4089.677,4289.452,19.441,17.557,19.601,8.852,5.655,4.109,13.554,-8.175,7.025,-6.816,-12.654,8.171,-0.16,8.705,13.945,4.743,5.886,25.759,12.415,24.372,32.094,9.386,2.996,24.501,29.929,34.75,36.171,21.056,0,"low",0.443,0.41,0.522,0.35,-249.152,520.197,632.665,518.149,0.54,1.189,0.279,"Luchun-Lax",0.454163162321278
"Luchun_F3","3","F","Luchun",NA,"F3_bu31_02",220.042,609.179,389.137,5,"u31","Vowel","u","Lax","Oral","31",2,"Mid","31","Unaspirated","Oral",164.099,163.798,166.795,165.012,430.941,154.054,1097.791,411.765,2709.269,522.97,3895.224,290.447,577.913,2317.604,3914.839,3858.443,18.271,16.68,18.303,9.792,4.035,2.578,15.079,-6.86,1.966,-11.151,-14.179,2.282,-0.032,6.888,14.268,7.215,3.193,23.554,16.305,27.831,32.45,14.398,2.248,31.641,35.965,40.461,40.814,22.268,0,"low",0.43,0.397,0.492,0.351,-218.756,414.989,537.305,412.84,0.609,2.085,0.316,"Luchun-Lax",0.292086330935252
"Luchun_F3","3","F","Luchun",NA,"F3_cjo31_02",224.836,556.61,331.774,5,"o31","Vowel","o","Lax","Oral","31",2,"Mid","31","Unaspirated","Oral",160.786,160.689,161.876,161.456,291.226,236.128,935.424,416,2982.026,393.473,3994.411,162.214,564.91,1534.642,3862.041,4325.996,14.304,11.038,13.098,1.797,6.958,13.299,12.981,-1.747,-3.21,-9.341,-22.224,4.237,1.206,9.241,6.14,-11.502,1.323,12.8,17.514,20.379,36.528,6.8,0.647,37.485,40.323,45.901,47.001,21.903,0,"low",0.432,0.39,0.458,0.381,-310.873,392.157,683.309,389.786,1.088,1.566,0.608,"Luchun-Lax",0.694763729246488
"Luchun_F3","3","F","Luchun",NA,"F3_de_31_01",78.21,499.474,421.264,5,"e_31","Vowel","e","Tense","Oral","31",2,"Mid","31","Unaspirated","Oral",181.164,181.044,182.609,181.65,704.285,78.087,2362.949,159.208,3095.089,775.399,3934.716,920.794,724.582,2376.571,3354.35,4514.586,13.621,12.947,13.749,10.737,22.336,2.014,22.668,-1.911,12.464,3.435,1.214,-5.61,-0.128,2.21,-8.586,8.723,-9.047,14.861,1.157,9.512,12.407,18.558,4.503,38.194,37.728,35.018,31.829,25.529,0.687,"low",0.506,0.438,0.509,0.363,-318.769,289.877,992.354,287.862,1.103,1.607,0.395,"Luchun-Tense",0.686372121966397
"Luchun_F3","3","F","Luchun",NA,"F3_de_33_01",120.653,509.017,388.364,5,"e_33","Vowel","e","Tense","Oral","33",1,"Mid","33","Unaspirated","Oral",213.102,213.057,213.245,214.128,677.769,129.946,2347.86,79.043,3052.905,273.159,4340.655,227.41,739.911,2383.415,3151.365,4377.667,16.073,15.09,18.856,14.184,23.851,17.818,28.392,4.747,23.993,16.098,17.038,10.859,-2.783,0.907,-4.995,-3.634,-12.319,10.346,-7.921,-1.008,-0.965,4.232,21.862,44.708,37.866,35.217,31.623,29.551,0,"mid",0.622,0.53,0.787,0.419,-497.61,314.987,1588.494,313.022,0.345,2.332,0.148,"Luchun-Tense",0.147941680960549
"Luchun_F3","3","F","Luchun",NA,"F3_de_33_02",144.871,537.107,392.236,5,"e_33","Vowel","e","Tense","Oral","33",1,"Mid","33","Unaspirated","Oral",205.416,205.392,205.649,206.198,717.131,103.563,2263.369,104.728,2977.579,418.138,4236.475,478.042,742.78,2298.935,3099.739,4233.26,16.375,15.549,18.38,14.59,24.752,13.671,23.468,-0.905,21.62,11.69,13.791,6.713,-2.004,0.958,-6.373,0.919,-7.092,16.456,-5.244,3.859,2.584,8.836,15.621,52.489,48.05,45.198,41.216,30.765,0,"mid",0.603,0.525,0.77,0.286,-434.938,340.535,1505.819,339.143,0.339,2.525,0.135,"Luchun-Tense",0.134257425742574
"Luchun_F3","3","F","Luchun",NA,"F3_de-_33_01",112.202,544.904,432.702,5,"e-_33","Vowel","ø","Tense","Oral","33",1,"Mid","33","Unaspirated","Oral",193.8,193.881,194.891,194.879,412.7,84.218,2303.605,114.605,2868.032,337.576,3913.779,366.011,467.358,2355.365,3126.633,4036.092,19.819,17.57,27.632,10.824,12,19.063,27.631,8.212,14.564,15.112,7.365,6.737,-7.813,6.746,15.632,-8.239,-7.811,9.358,5.255,2.458,12.455,10.833,10.337,46.842,51.584,47.35,41.3,26.993,0.639,"mid",0.506,0.43,0.572,0.326,-311.99,329.186,886.1,327.505,0.585,1.977,0.295,"Luchun-Tense",0.295902883156297
"Luchun_F3","3","F","Luchun",NA,"F3_de-_33_02",168.698,635.471,466.773,5,"e-_33","Vowel","ø","Tense","Oral","33",1,"Mid","33","Unaspirated","Oral",204.975,204.964,205.615,204.593,427.078,70.571,2424.567,110.8,2983.232,216.433,4056.18,294.733,476.232,2538.893,3274.299,4129.955,21.553,19.222,29.967,11.862,12.851,20.253,29.966,10.217,17.999,19.094,15.495,14.206,-8.414,7.36,17.116,-8.39,-8.413,9.005,3.554,0.128,6.058,5.017,19.733,46.405,49.757,47.096,40.475,29.172,0.605,"mid",0.527,0.509,0.604,0.483,-373.823,403.455,960.041,401.098,0.497,1.592,0.312,"Luchun-Tense",0.312185929648241
"Luchun_F3","3","F","Luchun",NA,"F3_de-33_01",93.817,587.8,493.983,5,"e-33","Vowel","ø","Lax","Oral","33",1,"Mid","33","Unaspirated","Oral",215.985,216.035,216.474,218.505,428.32,86.922,2334.049,166.299,2962.359,413.602,4249.524,230.126,465.933,2386.12,3189.327,4323.811,22.595,20.004,28.453,8.927,9.452,17.678,28.452,8.813,6.562,6.987,1.93,2.711,-5.858,11.077,19.001,-8.751,-5.857,11.192,16.032,13.017,20.664,17.293,13.247,50.916,55.149,50.661,44.382,27.703,0.706,"mid",0.456,0.397,0.521,0.237,-641.26,341.167,1483.15,340.071,0.601,1.5,0.404,"Luchun-Lax",0.400666666666667
"Luchun_F3","3","F","Luchun",NA,"F3_de-33_02",170.134,608.903,438.769,5,"e-33","Vowel","ø","Lax","Oral","33",1,"Mid","33","Unaspirated","Oral",216.392,216.409,217.682,218.324,437.638,91.885,2238.066,149.621,2915.631,254.671,4255.141,317.547,458.927,2304.762,3042.102,4257.197,23.071,20.573,26.746,6.969,7.189,14.847,26.745,6.789,9.097,8.13,5.283,5.924,-3.675,13.604,19.557,-7.878,-3.674,13.785,13.974,12.443,17.788,14.649,10.107,40.368,46.17,44.6,40.386,28.208,0.854,"mid",0.496,0.454,0.538,0.412,-561.899,390.401,1298.456,388.496,0.723,1.507,0.48,"Luchun-Lax",0.479761114797611
"Luchun_F3","3","F","Luchun",NA,"F3_de31_01",77.633,620.587,542.954,5,"e31","Vowel","e","Lax","Oral","31",2,"Mid","31","Unaspirated","Oral",203.569,203.45,206.973,205.158,598.594,74.217,2339.427,154.842,3010.04,454.053,3989.432,691.542,611.058,2383.961,3281.732,4448.074,20.187,19.042,23.8,18.106,14.083,11.511,29.686,6.915,11.69,5.767,3.186,-1.386,-3.613,0.935,9.717,6.596,-9.499,12.128,8.497,13.275,17.001,20.428,17.4,45.5,44.1,41.023,36.445,25.326,0,"low",0.481,0.423,0.515,0.287,-481.187,349.428,1226.847,348.017,0.872,1.178,0.482,"Luchun-Lax",0.740237691001698
"Luchun_F3","3","F","Luchun",NA,"F3_de31_02",155.403,615.397,459.994,5,"e31","Vowel","e","Lax","Oral","31",2,"Mid","31","Unaspirated","Oral",178.444,178.341,180.011,179.177,703.222,198.078,2253.653,179.808,3064.837,402.171,4255.381,1134.869,681.419,2285.239,3131.379,4706.028,17.664,17.009,16.996,14.084,18.633,-2.944,18.632,-6.065,6.929,-3.127,0.81,-5.59,0.668,2.925,-1.637,17.028,-0.968,23.076,10.735,20.135,16.854,22.599,2.958,40.24,43.549,40.031,35.686,26.082,0.478,"low",0.436,0.373,0.434,0.295,-409.971,385.307,1054.416,383.655,1.014,1.735,0.586,"Luchun-Lax",0.584438040345821
"Luchun_F3","3","F","Luchun",NA,"F3_de33_01",149.543,620.112,470.569,5,"e33","Vowel","e","Lax","Oral","33",1,"Mid","33","Unaspirated","Oral",215.907,215.943,216.798,217.412,759.889,210.764,2365.529,245.075,2956.415,547.36,4414.69,480.61,696.908,2426.687,3081.705,4437.153,20.529,19.685,23.06,19.176,22.922,12.181,26.496,2.002,13.3,3.825,11.931,2.073,-2.532,0.509,0.139,6.994,-5.967,17.685,7.228,15.86,8.597,17.612,20.162,53.692,47.241,43.342,35.926,26.473,0,"mid",0.511,0.445,0.56,0.303,-356.984,384.966,1035.879,383.561,0.667,1.727,0.385,"Luchun-Lax",0.386218876664737
"Luchun_F3","3","F","Luchun",NA,"F3_de33_02",103.84,573.874,470.034,5,"e33","Vowel","e","Lax","Oral","33",1,"Mid","33","Unaspirated","Oral",203.187,203.247,203.547,203.62,757.033,230.742,2267.217,159.225,2884.612,297.833,4435.863,526.164,689.17,2332.75,3015.096,4443.309,19.466,18.742,21.117,17.869,20.989,3.527,20.86,-4.141,12.872,1.817,9.556,-0.781,-1.651,0.873,0.128,14.342,-1.395,22.885,6.594,16.924,9.91,19.523,8.2,48.711,45.46,41.729,35.643,27.24,0,"mid",0.489,0.447,0.525,0.39,-483.163,339.546,1172.326,337.627,0.667,1.609,0.415,"Luchun-Lax",0.414543194530764
"Luchun_F3","3","F","Luchun",NA,"F3_de55_01",180.165,667.06,486.895,5,"e55","Vowel","e","Lax","Oral","55",1,"High","55","Unaspirated","Oral",261.983,262.1,263.581,263.735,779.38,49.126,2302.748,314.381,3157.583,276.763,4322.28,1226.885,775.276,2412.315,3226.622,4723.044,23.817,22.65,23.106,17.39,11.191,7.138,31.509,7.402,11.562,1.537,12.123,6.986,0.711,5.26,11.916,10.252,-7.692,15.253,12.255,21.113,11.694,15.664,31.859,41.569,37.913,36.236,31.986,25.619,0,"high",0.47,0.44,0.525,0.339,-492.033,424.494,876.352,423.198,0.746,1.057,0.705,"Luchun-Lax",0.705771050141911
"Luchun_F3","3","F","Luchun",NA,"F3_de55_02",60.239,503.831,443.592,5,"e55","Vowel","e","Lax","Oral","55",1,"High","55","Unaspirated","Oral",240.572,240.55,239.648,240.985,704.886,75.807,2449.58,484.591,3221.049,256.535,4339.644,1201.356,715.426,2416.559,3231.747,4626.42,21.161,19.998,21.62,15.854,10.449,7.554,28.094,4.715,8.004,1.251,5.897,0.928,-0.459,4.144,11.171,8.3,-6.933,15.286,13.157,18.747,15.264,19.07,14.633,44.93,41.963,39.804,34.777,26.816,0,"high",0.46,0.418,0.552,0.314,-590.766,281.857,1360.066,280.551,0.466,1.407,0.35,"Luchun-Lax",0.331201137171286
"Luchun_F3","3","F","Luchun",NA,"F3_do_31_01",147.216,517.595,370.379,5,"o_31","Vowel","o","Tense","Oral","31",2,"Mid","31","Unaspirated","Oral",185.579,185.332,187.06,186.749,506.219,109.123,916.048,102.787,2964.154,356.008,4217.127,290.46,527.397,1318.151,3575.37,4217.451,20.258,18.611,26.12,17.71,21.737,13.875,28.555,4.221,23.074,4.536,-2.088,18.658,-5.862,0.901,4.382,3.836,-8.297,14.47,-2.816,14.076,22.346,-0.047,20.32,36.829,38.213,46.676,45.091,28.022,0,"low",0.507,0.447,0.541,0.361,-521.215,332.605,1431.475,330.659,0.783,1.959,0.401,"Luchun-Tense",0.399693721286371
"Luchun_F3","3","F","Luchun",NA,"F3_do_31_02",187.229,561.527,374.298,5,"o_31","Vowel","o","Tense","Oral","31",2,"Mid","31","Unaspirated","Oral",176.778,176.615,177.816,177.15,504.277,95.393,970.855,171.909,2956.702,435.732,4004.126,641.999,567.12,997.609,3161.967,4193.134,18.96,17.515,22.898,15.753,15.368,8.322,28.602,4.369,20.233,2.231,-8.284,10.718,-3.938,1.762,7.53,7.431,-9.642,13.202,-1.272,15.284,27.245,6.797,13.39,43.453,45.371,50.681,48.127,26.404,0,"low",0.52,0.444,0.538,0.311,-279.549,375.024,759.813,373.26,0.834,2.099,0.397,"Luchun-Tense",0.397332062887089
"Luchun_F3","3","F","Luchun",NA,"F3_do_33_01",134.385,571.306,436.921,5,"o_33","Vowel","o","Tense","Oral","33",1,"Mid","33","Unaspirated","Oral",221.348,221.365,222.209,221.629,459.306,62.314,881.052,43.368,3100.592,169.735,3979.155,232.978,398.301,1155.76,3463.662,4159.376,21.434,18.577,32.348,11.34,30.837,14.857,32.347,9.701,30.836,14.64,2.68,28.366,-10.914,7.237,1.511,-3.517,-10.913,8.979,-9.402,3.936,18.754,-9.789,53.142,47.594,41.382,48.719,47.415,28.035,0.491,"mid",0.615,0.596,0.782,0.536,-529.655,353.612,1529.737,351.191,0.379,1.961,0.194,"Luchun-Tense",0.193268740438552
"Luchun_F3","3","F","Luchun",NA,"F3_do_33_02",103.195,527.603,424.408,5,"o_33","Vowel","o","Tense","Oral","33",1,"Mid","33","Unaspirated","Oral",206.549,206.534,207.438,206.689,437.44,101.232,828.403,126.032,3145.765,199.992,4273.462,279.175,743.709,3553.581,4303.717,4304.431,18.584,15.838,27.161,7.845,22.403,6.097,27.16,4.695,22.402,6.069,-2.798,24.996,-8.578,7.993,4.758,1.749,-8.577,11.262,-3.819,9.769,21.382,-9.158,13.888,43.555,42.812,50.111,51.067,29.658,0.696,"mid",0.671,0.571,0.823,0.461,-226.53,315.247,805.82,313.017,0.449,2.35,0.191,"Luchun-Tense",0.191063829787234
"Luchun_F3","3","F","Luchun",NA,"F3_do+_31_01",121.592,510.437,388.845,5,"o+_31","Vowel","ɔ","Tense","Oral","31",2,"Mid","31","Unaspirated","Oral",170.758,170.873,170.805,170.223,783.067,112.953,1084.655,168.905,3078.694,251.615,3917.213,667.987,914.052,1111.223,3230.914,4158.464,11.562,10.921,13.409,10.672,26.154,9.652,29.339,-1.688,25.134,-3.047,2.594,13.183,-1.846,0.249,-12.746,1.02,-17.776,12.811,-13.571,13.968,8.968,-2.262,20.844,47.035,36.115,40.234,37.11,26.974,0.761,"low",0.602,0.539,0.688,0.473,-430.019,316.799,1629.883,314.029,0.513,1.872,0.135,"Luchun-Tense",0.274038461538462
"Luchun_F3","3","F","Luchun",NA,"F3_do+_31_02",189.403,545.877,356.474,5,"o+_31","Vowel","ɔ","Tense","Oral","31",2,"Mid","31","Unaspirated","Oral",167.957,167.806,167.389,168.503,768.453,118.015,1109.81,198.147,3157.99,250.736,4210.408,296.77,832.143,1062.36,3390.16,4397.618,14.724,14.082,12.265,9.524,21.006,4.115,22.931,-7.359,13.152,-13.947,-8.855,3.177,2.458,4.558,-8.74,5.409,-8.208,21.626,1.572,28.029,23.579,10.905,4.834,20.411,17.65,26.475,28.589,20.242,0,"low",0.518,0.441,0.503,0.392,-539.219,368.706,1360.936,366.374,1.346,2.01,0.681,"Luchun-Tense",0.669651741293532
"Luchun_F3","3","F","Luchun",NA,"F3_do+31_01",87.949,662.388,574.439,5,"o+31","Vowel","ɔ","Lax","Oral","31",2,"Mid","31","Unaspirated","Oral",188.834,188.784,191.514,189.707,765.536,211.307,1132.835,154.347,3249.536,311.83,4350.159,303.649,923.256,1005.614,3475.476,4620.57,17.451,16.639,18.665,15.121,25.446,-1.442,25.445,-3.796,21.445,-4.22,-3.759,8.898,-1.214,1.518,-6.781,16.563,-7.994,20.61,-3.994,20.859,21.209,7.741,11.134,44.072,37.157,43.436,42.45,28.101,0.772,"low",0.468,0.409,0.486,0.238,-599.561,375.899,1611.395,374.634,0.947,1.708,0.554,"Luchun-Lax",0.554449648711944
"Luchun_F3","3","F","Luchun",NA,"F3_do+31_02",112.326,556.399,444.073,5,"o+31","Vowel","ɔ","Lax","Oral","31",2,"Mid","31","Unaspirated","Oral",170.553,170.743,172.714,171.319,799.35,182.434,1214.33,363.994,3320.87,353.126,4332.541,511.978,833.03,1211.277,3403.837,4577.02,15.87,15.276,14.38,11.853,19.921,4.978,21.249,-8.783,12.706,-13.672,-10.058,0.828,1.49,3.423,-5.541,6.876,-5.379,24.21,3.164,28.948,25.928,14.448,3.802,43.414,38.447,42.82,41.598,25.586,0,"low",0.417,0.375,0.438,0.349,-562.515,335.477,1349.247,333.429,1.013,1.601,0.634,"Luchun-Lax",0.632729544034978
